feat_0,feat_1,feat_2,feat_3,feat_4,feat_5,feat_6,feat_7,feat_8,feat_9,feat_10,feat_11,feat_12,feat_13,feat_14,feat_15,feat_16,feat_17,feat_18,feat_19,feat_20,feat_21,feat_22,feat_23,feat_24,feat_25,feat_26,feat_27,feat_28,feat_29,feat_30,feat_31,feat_32,feat_33,feat_34,feat_35,feat_36,feat_37,feat_38,feat_39,feat_40,feat_41,feat_42,feat_43,feat_44,feat_45,feat_46,feat_47,feat_48,feat_49,feat_50,feat_51,feat_52,feat_53,feat_54,feat_55,feat_56,feat_57,feat_58,feat_59,feat_60,feat_61,feat_62,label
0.0,0.0,0.0,-0.06898911,0.11603385,-0.24055809,-0.02405138,0.11891237,-0.4139519,0.09391795,0.22292764,-0.5503848,0.24318461,0.3417065,-0.6910984,0.15264767,-0.45716277,-0.47596282,0.34680426,-0.42832989,-0.65758866,0.43734387,-0.16062535,-0.78907055,0.4552498,0.09830432,-0.8849203,0.21909839,-0.59853816,-0.45559373,0.44209152,-0.5873147,-0.6437513,0.48280814,-0.27674434,-0.76073945,0.46501243,0.020766925,-0.8678334,0.2573718,-0.5755205,-0.43567824,0.51552355,-0.51472175,-0.64709944,0.5385751,-0.22068907,-0.7070026,0.5108623,0.04875878,-0.7421174,0.2547888,-0.437362,-0.43094555,0.49957556,-0.3327781,-0.57596695,0.551158,-0.10544616,-0.5832564,0.5346462,0.11143635,-0.5931327,m
0.0,0.0,0.0,-0.23131995,0.069262035,-0.20172653,-0.37315857,0.10114123,-0.3682265,-0.37605682,0.26988494,-0.501218,-0.31288075,0.43138856,-0.653346,-0.21029808,-0.42514533,-0.51208794,-0.14394382,-0.42120498,-0.6985293,-0.066565275,-0.20417759,-0.8245964,-0.01589096,0.023715556,-0.92253834,0.05964939,-0.501514,-0.5086442,0.21420145,-0.45190722,-0.70003265,0.29799995,-0.19792534,-0.8065352,0.3393399,0.046637364,-0.9174908,0.28284138,-0.45074174,-0.5003128,0.47809452,-0.346088,-0.7021087,0.51945233,-0.12428931,-0.760416,0.5186037,0.08156528,-0.81457865,0.44910988,-0.32393074,-0.5002998,0.63734555,-0.21047387,-0.6517086,0.6895444,-0.045634605,-0.6799319,0.68396336,0.12357166,-0.71897435,m
0.0,0.0,0.0,0.2605832,0.013915498,-0.14771727,0.46573988,-0.28054032,-0.19374685,0.38756832,-0.5347534,-0.22085793,0.18638812,-0.68354756,-0.2339767,0.37663162,-0.54053974,-0.068279065,0.5073077,-0.7059648,-0.18900035,0.5408593,-0.576585,-0.26679438,0.5056223,-0.41705146,-0.29904422,0.19675699,-0.6220321,-0.046205938,0.34765524,-0.8532592,-0.17547205,0.38298506,-0.69696164,-0.24544522,0.33293858,-0.52453274,-0.26200962,0.002908396,-0.65386885,-0.04906152,0.15339099,-0.96510416,-0.21223822,0.20963123,-0.80586445,-0.26912856,0.16441199,-0.6381599,-0.272668,-0.20752147,-0.62952864,-0.056302574,-0.058003962,-0.77753055,-0.22116409,-0.00685722,-0.6106002,-0.26515615,-0.05148359,-0.456044,-0.26802742,m
0.0,0.0,0.0,0.23483892,-0.0047721164,-0.10377267,0.42266896,-0.27816987,-0.14680396,0.33028215,-0.5230158,-0.18622403,0.13432997,-0.6710535,-0.22052236,0.41140616,-0.56229603,-0.037100337,0.5164759,-0.7218134,-0.14588365,0.536317,-0.62785566,-0.23135075,0.49503288,-0.47411245,-0.27525496,0.25032428,-0.660762,-0.04439241,0.34266484,-0.888876,-0.16604842,0.38350073,-0.74317896,-0.24830866,0.33993155,-0.5428674,-0.2755377,0.067672536,-0.689371,-0.072489694,0.17347872,-0.95892495,-0.22442865,0.20820431,-0.7909183,-0.29729414,0.16832423,-0.61367345,-0.30999103,-0.11993814,-0.6592038,-0.104219355,-0.020294867,-0.7666228,-0.254364,0.010934602,-0.6063788,-0.31165835,-0.017647818,-0.45510304,-0.325434,m
0.0,0.0,0.0,-0.11750583,-0.28161547,-0.122575946,-0.03435529,-0.59111285,-0.15219192,0.15446608,-0.68418354,-0.18139952,0.24690211,-0.6008205,-0.1965633,0.30589116,-0.66261035,0.042523146,0.4046941,-0.8669838,-0.03312896,0.37916943,-0.8100961,-0.10872227,0.3279001,-0.6830466,-0.16184254,0.47421235,-0.55157685,0.053720452,0.6288488,-0.7747461,-0.052266482,0.5988452,-0.7353984,-0.14670247,0.50900304,-0.62712437,-0.1929352,0.5887674,-0.41590878,0.035873476,0.7528842,-0.6516637,-0.09219376,0.7367982,-0.6471116,-0.18951173,0.62568706,-0.55988705,-0.22795463,0.66941446,-0.2251826,0.005342305,0.7790941,-0.42615268,-0.13041171,0.78418833,-0.46542782,-0.22388297,0.72432387,-0.44269833,-0.27023196,m
0.0,0.0,0.0,-0.12550195,-0.29815608,-0.1534313,-0.0542459,-0.5951428,-0.22413793,0.12726904,-0.6705116,-0.28689003,0.22850895,-0.5550066,-0.3336054,0.29904357,-0.5751065,-0.08855733,0.3824929,-0.8037452,-0.1910859,0.30847332,-0.7609319,-0.2547496,0.2334826,-0.66907686,-0.29419717,0.46749678,-0.46146262,-0.07453107,0.62213385,-0.6879306,-0.19668539,0.57292515,-0.7059227,-0.2808554,0.49812078,-0.6820564,-0.3238253,0.5824235,-0.32699862,-0.08515761,0.7512309,-0.53171235,-0.21163204,0.7431049,-0.5982963,-0.2997277,0.67358273,-0.6211189,-0.33959115,0.65508646,-0.1488861,-0.10982021,0.7944611,-0.29677403,-0.2239099,0.8112027,-0.3910759,-0.30062675,0.7723115,-0.47252843,-0.3425343,m
0.0,0.0,0.0,0.20004879,-0.1139654,-0.09870423,0.28144437,-0.4471391,-0.15309435,0.10794905,-0.6641412,-0.20011541,0.0013145779,-0.83083147,-0.21790981,0.11296551,-0.7237069,-0.12570687,0.24078211,-0.85659105,-0.2749641,0.29068142,-0.6003654,-0.28445736,0.22722991,-0.45517927,-0.26275676,-0.10902905,-0.7287785,-0.15462886,0.07878309,-0.9394953,-0.33337945,0.14999986,-0.6509157,-0.34265304,0.0917925,-0.5382183,-0.30449012,-0.30133516,-0.6350155,-0.20046477,-0.084711134,-0.70999134,-0.3972187,-0.006889914,-0.39065295,-0.3329772,-0.09181024,-0.31520987,-0.24119483,-0.4620534,-0.48437145,-0.24775882,-0.23383267,-0.5290009,-0.3779453,-0.14780736,-0.3358235,-0.32443237,-0.21626325,-0.31652492,-0.2565528,n
0.0,0.0,0.0,-0.033450924,0.052902598,-0.21960479,0.049209476,0.06965237,-0.40467885,0.19621436,0.076779455,-0.5270713,0.35531792,0.059521787,-0.6228917,0.08872872,-0.06344749,-0.6583033,0.32161102,-0.0886488,-0.83228266,0.42011014,0.13991323,-0.81427306,0.39604107,0.27899322,-0.76855147,0.2019421,-0.19007738,-0.60317105,0.5115267,-0.24098973,-0.78475755,0.6206586,0.021925857,-0.74000907,0.57976073,0.17056279,-0.6850012,0.29583785,-0.2667398,-0.5390156,0.59618527,-0.3566732,-0.69739914,0.7257567,-0.14039266,-0.65262085,0.6987956,0.002841189,-0.59812015,0.37129408,-0.30075705,-0.47998264,0.6133884,-0.34581622,-0.6275698,0.7331874,-0.21103525,-0.6464521,0.723846,-0.10728037,-0.6338527,n
0.0,0.0,0.0,0.18228349,-0.129128,-0.09092463,0.22585541,-0.48074096,-0.13772567,0.13846952,-0.72300655,-0.18177254,0.07028963,-0.9042505,-0.21214128,0.0009385264,-0.77389324,-0.121945545,0.11372483,-0.9534565,-0.27926195,0.22920084,-0.8504932,-0.3420971,0.22781667,-0.76950425,-0.36150885,-0.20955412,-0.7435935,-0.14886925,-0.03053928,-0.8796941,-0.32591286,0.0757747,-0.5521739,-0.3353265,0.037058838,-0.40334952,-0.29973206,-0.38407266,-0.6149435,-0.19469987,-0.17414045,-0.67580384,-0.40244514,-0.04948729,-0.37527892,-0.3392125,-0.08430644,-0.26067117,-0.24558128,-0.54542166,-0.43736193,-0.24287455,-0.38830495,-0.5321972,-0.40130818,-0.22199757,-0.47551963,-0.3702588,-0.16400978,-0.49397552,-0.3140442,n
0.0,0.0,0.0,0.15641946,-0.13141514,-0.100911945,0.27588874,-0.4492843,-0.17477095,0.20444451,-0.6642491,-0.2466118,0.08327038,-0.7790744,-0.2900256,0.0029562,-0.70979387,-0.11868154,0.1258932,-0.909035,-0.31729066,0.23416221,-0.7794007,-0.3838204,0.23291163,-0.6511845,-0.39263514,-0.1853681,-0.6883417,-0.15895273,0.031434756,-0.91889673,-0.3932437,0.15567717,-0.6526296,-0.43010703,0.106813066,-0.52807266,-0.39431378,-0.34459257,-0.5995562,-0.2200162,-0.10207409,-0.72534585,-0.44754443,0.013814972,-0.4255365,-0.37849963,-0.06615348,-0.3227257,-0.27301696,-0.4886444,-0.44555137,-0.28675127,-0.24951752,-0.5198761,-0.42940557,-0.13733135,-0.3212547,-0.3638559,-0.19675462,-0.25676623,-0.27748325,n
0.0,0.0,0.0,0.22803965,-0.19271535,-0.0142888045,0.2437296,-0.50858426,-0.047136202,0.0987337,-0.69297844,-0.10558832,-0.040019672,-0.82124424,-0.15377864,0.09366505,-0.6934454,-0.005511885,0.13850929,-0.8765708,-0.11736833,0.28100237,-0.7943362,-0.15304811,0.33873,-0.63073224,-0.14926021,-0.07260165,-0.6829178,-0.07325349,-0.044924684,-0.9817618,-0.1847309,0.09564885,-0.8519109,-0.19100356,0.14017536,-0.70158464,-0.15985079,-0.23944116,-0.6086396,-0.15623386,-0.09422959,-0.795163,-0.29877564,0.013507595,-0.55569476,-0.23832977,-0.019178523,-0.42126188,-0.15123418,-0.382525,-0.48060706,-0.23942207,-0.21071766,-0.6226233,-0.3429599,-0.09655624,-0.476458,-0.2865147,-0.11709525,-0.3874454,-0.2151332,n
0.0,0.0,0.0,0.13749918,-0.18239214,-0.08348278,0.09567321,-0.5460923,-0.13521366,-0.09260673,-0.74210906,-0.18911502,-0.25645092,-0.8835212,-0.21758856,-0.193411,-0.7507803,-0.0476903,-0.10837075,-0.96782887,-0.2270748,0.0885863,-0.8233242,-0.28681296,0.14785026,-0.629823,-0.28168607,-0.35858727,-0.7003563,-0.07837211,-0.16342953,-0.9426989,-0.24144836,0.009732741,-0.6707939,-0.24716263,-0.024599144,-0.54300076,-0.20044662,-0.48363063,-0.59562975,-0.1368909,-0.21973856,-0.7467337,-0.34128627,-0.07971821,-0.45733052,-0.29363406,-0.16428357,-0.35905656,-0.2021343,-0.5774988,-0.4455706,-0.19623922,-0.31989664,-0.5968645,-0.32685158,-0.21033198,-0.41307715,-0.26714566,-0.29197323,-0.3398633,-0.18720399,n
0.0,0.0,0.0,0.15460055,-0.171626,-0.07886286,0.12051169,-0.5278508,-0.12969983,-0.062756166,-0.72116655,-0.18812902,-0.2303018,-0.85903203,-0.22383112,-0.13586862,-0.7259648,-0.027548697,-0.06250234,-0.9309374,-0.19753534,0.12891123,-0.7996843,-0.26097953,0.18718475,-0.6064987,-0.26181662,-0.28833237,-0.6932089,-0.06541331,-0.14043562,-0.9646207,-0.22312498,0.052494742,-0.7735471,-0.24452244,0.06024919,-0.6460564,-0.2115868,-0.42015535,-0.5961157,-0.13055645,-0.18662782,-0.7648117,-0.3267838,-0.043206163,-0.48563245,-0.27860972,-0.123035334,-0.3662414,-0.18802468,-0.5281296,-0.44748032,-0.1982064,-0.2884245,-0.58772457,-0.3333217,-0.18060005,-0.4111215,-0.2768447,-0.26207146,-0.3345027,-0.19922347,n
0.0,0.0,0.0,0.23519324,-0.18141343,-0.012677626,0.23996821,-0.5082866,-0.044955812,0.092639424,-0.7020099,-0.10466354,-0.044356514,-0.84238696,-0.1531012,0.09553002,-0.6893993,0.008716261,0.1529032,-0.86909395,-0.11647153,0.3021255,-0.7911128,-0.16810258,0.3601998,-0.6274506,-0.1733749,-0.07101917,-0.68197644,-0.062135372,-0.024682885,-0.9817202,-0.18872248,0.13045076,-0.8706558,-0.20999117,0.18212494,-0.7247291,-0.18554762,-0.23381655,-0.6120883,-0.14979233,-0.0656379,-0.80802065,-0.3012833,0.045752287,-0.5734793,-0.2421592,0.0060526845,-0.43971083,-0.15207003,-0.36794418,-0.49450034,-0.2383447,-0.16400024,-0.6275383,-0.34924766,-0.059580922,-0.47891605,-0.29437757,-0.09793158,-0.39211363,-0.2208209,n
0.0,0.0,0.0,0.28221497,-0.18969288,-0.021179706,0.33395746,-0.49235448,-0.04430726,0.2266277,-0.68531305,-0.08904149,0.08922776,-0.788066,-0.12566856,0.2152635,-0.68148154,-0.016704304,0.23326217,-0.86586577,-0.12268863,0.3429231,-0.7795726,-0.17240025,0.3892663,-0.6177794,-0.1818843,0.033420593,-0.67789644,-0.07175643,0.021645898,-0.9835057,-0.17957726,0.15773617,-0.8809932,-0.20392345,0.19949304,-0.7114348,-0.18796201,-0.13778214,-0.6072251,-0.1393875,-0.050018493,-0.8281765,-0.27281496,0.08183615,-0.6234796,-0.24292089,0.07878433,-0.46975213,-0.17757417,-0.2892471,-0.48581168,-0.2084961,-0.13816744,-0.6346428,-0.3180375,-0.015553501,-0.5072294,-0.28979006,-0.015579929,-0.39813256,-0.23618935,n
0.0,0.0,0.0,0.17188463,-0.1636282,-0.04933543,0.18714967,-0.5033008,-0.10188055,0.050368942,-0.71807104,-0.16110978,-0.045287475,-0.8668534,-0.20002241,-0.045965824,-0.75570285,-0.094722204,0.120968655,-0.9567605,-0.26452965,0.27845156,-0.7858716,-0.3285024,0.29050896,-0.6033227,-0.3348247,-0.21162185,-0.7275696,-0.14396644,0.048886634,-0.93023115,-0.29390305,0.17989205,-0.68378323,-0.30257133,0.1391116,-0.550934,-0.27190223,-0.32685247,-0.62672824,-0.20962387,-0.0065298434,-0.7026351,-0.37474707,0.0772134,-0.43375003,-0.32343176,-0.013530543,-0.34857538,-0.24660738,-0.40339914,-0.480644,-0.27656323,-0.11222575,-0.5625922,-0.37683806,-0.04774909,-0.3993505,-0.31661838,-0.13554649,-0.3499249,-0.24761373,n
0.0,0.0,0.0,0.21197264,-0.21366316,-0.012030634,0.21528018,-0.51686865,-0.071192496,0.12692103,-0.72658855,-0.15246166,0.058525994,-0.87659764,-0.22038999,-0.05529539,-0.77238864,-0.06601373,0.10107461,-0.9694116,-0.22366273,0.29454336,-0.8612137,-0.29694694,0.3551674,-0.6902217,-0.31491962,-0.15632747,-0.74254227,-0.1347904,0.16591302,-0.9100182,-0.28501856,0.32911295,-0.7260513,-0.30758923,0.32706186,-0.60234183,-0.29045698,-0.21654451,-0.6501179,-0.21493188,0.14625153,-0.69856226,-0.36076325,0.20366526,-0.4618193,-0.30361977,0.100684226,-0.3634314,-0.22687854,-0.25362843,-0.5124861,-0.2973166,0.06381286,-0.5526206,-0.37693405,0.115374446,-0.41455987,-0.3085765,0.029335408,-0.360487,-0.23662016,n
0.0,0.0,0.0,0.142018,-0.16298524,-0.08705582,0.1487391,-0.5174917,-0.13974252,-0.0164596,-0.71859384,-0.18900278,-0.16680658,-0.84803706,-0.20945153,-0.097899705,-0.7636779,-0.08036982,0.068128794,-0.963448,-0.25908768,0.21583126,-0.7634578,-0.3241549,0.22070962,-0.5811185,-0.3299483,-0.27111855,-0.7246311,-0.111407705,-0.06489526,-0.9494219,-0.2709923,0.09274511,-0.7058393,-0.28378794,0.07781658,-0.5814991,-0.25054085,-0.390511,-0.6067415,-0.16682823,-0.11561748,-0.69830096,-0.34219,0.0076464424,-0.4383223,-0.30017766,-0.058489025,-0.35607487,-0.22555798,-0.46393418,-0.4469523,-0.2270266,-0.21075432,-0.54182994,-0.33059967,-0.12701786,-0.38542074,-0.28025395,-0.20707428,-0.33379647,-0.21678063,n
0.0,0.0,0.0,0.29125693,-0.15805118,-0.026216466,0.33602965,-0.4637146,-0.0545398,0.2231205,-0.6732741,-0.09960833,0.093410194,-0.81353277,-0.13261841,0.18990333,-0.65136325,-0.011844462,0.21327862,-0.87716806,-0.10271285,0.3625164,-0.7957692,-0.12585685,0.42283905,-0.63602805,-0.11590124,0.017327746,-0.6506984,-0.06724874,0.06917763,-0.98465407,-0.16022128,0.23254853,-0.8373026,-0.15846635,0.27291235,-0.66888976,-0.12144592,-0.13972473,-0.6101866,-0.13900109,0.0025800779,-0.8365371,-0.27428633,0.12063339,-0.593483,-0.2324519,0.087312534,-0.4567733,-0.15723816,-0.28147605,-0.52682704,-0.2117895,-0.09091683,-0.67116475,-0.32125276,0.01048703,-0.5009367,-0.28153345,-0.03190119,-0.3952396,-0.22088537,n
0.0,0.0,0.0,0.27661124,-0.16287053,-0.034347564,0.31951505,-0.45424646,-0.06681727,0.20487659,-0.6581767,-0.11419821,0.06630597,-0.78044695,-0.14815162,0.16881403,-0.64170855,-0.014380884,0.20124848,-0.86657816,-0.11494259,0.3322234,-0.7681628,-0.15009145,0.37133458,-0.59738225,-0.14542246,0.019547625,-0.63399655,-0.06299361,0.037566606,-0.9860696,-0.16203491,0.19899079,-0.86567104,-0.17312251,0.24548303,-0.6993841,-0.14646856,-0.12746947,-0.59429127,-0.12815213,-0.008976723,-0.8252779,-0.26147285,0.108715914,-0.59411246,-0.22961389,0.088144846,-0.4496833,-0.16212335,-0.26607478,-0.515281,-0.19535533,-0.105228215,-0.6769627,-0.29806235,-0.0016883427,-0.5144523,-0.25986093,-0.024947044,-0.40188536,-0.20175049,n
0.0,0.0,0.0,0.3252643,-0.14127478,-0.006655645,0.42444122,-0.42664027,-0.031230409,0.38088095,-0.61441576,-0.079601616,0.31574616,-0.7533828,-0.1223086,0.25307363,-0.67757565,-0.012178683,0.31291878,-0.8943109,-0.111877166,0.4527904,-0.77653056,-0.14948577,0.4928949,-0.602277,-0.15128486,0.05952254,-0.67729753,-0.074872255,0.15901165,-0.9676962,-0.19565105,0.3054307,-0.7460056,-0.21934213,0.31530657,-0.53858495,-0.1949874,-0.10889255,-0.6240569,-0.14786485,0.044610683,-0.8467644,-0.28990978,0.16729382,-0.56756073,-0.25369546,0.13140865,-0.39906284,-0.18178764,-0.26954895,-0.5348161,-0.21970522,-0.080632314,-0.6691196,-0.33326113,0.0263134,-0.4789768,-0.29491922,-0.005446775,-0.35449123,-0.23374827,n
0.0,0.0,0.0,0.2558646,-0.16459307,0.003367161,0.30480328,-0.461016,-0.03647093,0.2275876,-0.66306615,-0.103931665,0.13640174,-0.8169402,-0.15661682,0.017857097,-0.70411843,-0.035930756,0.12142943,-0.9465469,-0.18607984,0.3231711,-0.7986621,-0.23012517,0.37984806,-0.58363503,-0.21887629,-0.12776235,-0.6836142,-0.12128043,0.059571367,-0.95987475,-0.27402854,0.22684921,-0.7382711,-0.27626246,0.21622469,-0.5798096,-0.23124443,-0.24688897,-0.62783253,-0.22145599,0.039006922,-0.81472516,-0.40004006,0.155557,-0.5268459,-0.32562324,0.08194352,-0.3905884,-0.21790777,-0.35134506,-0.52959293,-0.3198097,-0.065834545,-0.6740109,-0.44098166,0.043698862,-0.48325473,-0.36295465,-0.018553022,-0.36885402,-0.26783434,n
0.0,0.0,0.0,0.2257937,-0.06468795,-0.11860397,0.41605437,-0.080733486,-0.2451708,0.5564517,-0.029404,-0.34920532,0.67722845,0.0346811,-0.44626218,0.29710978,-0.26497158,-0.380008,0.45284116,-0.30650648,-0.5403426,0.62224126,-0.23882605,-0.62153536,0.72697616,-0.1558246,-0.6687484,0.16464548,-0.16422775,-0.39462125,0.32247296,-0.069985375,-0.58105785,0.51630366,0.09685754,-0.6356701,0.6495307,0.22903267,-0.6606996,0.059436653,-0.0011825816,-0.4055463,0.22993495,0.15498781,-0.57271045,0.43320307,0.28913602,-0.5839753,0.5723409,0.37211388,-0.57155603,-0.0016299232,0.19140224,-0.4210173,0.17678806,0.35132033,-0.539424,0.32853943,0.42331603,-0.546343,0.447443,0.44799918,-0.5377002,n
0.0,0.0,0.0,-0.050571207,0.21228455,-0.1446724,-0.024170306,0.3551743,-0.32752788,0.104293264,0.43286213,-0.4689515,0.21158108,0.47154668,-0.6046187,-0.30709782,0.096029654,-0.6408362,0.044793043,0.2737765,-0.84418124,0.1936579,0.38573018,-0.88446933,0.22717255,0.4166066,-0.88024515,-0.22259541,-0.13793968,-0.6294065,0.24072203,0.04056314,-0.8561078,0.37613422,0.23128168,-0.86476743,0.34548798,0.33723098,-0.84653723,-0.09607486,-0.27437848,-0.5977734,0.3739565,-0.1325988,-0.7770609,0.47938266,0.03063861,-0.774132,0.41328353,0.10171182,-0.74554425,0.057417568,-0.3259924,-0.56415397,0.3549988,-0.25098526,-0.6937345,0.47364852,-0.15031339,-0.7241146,0.4796555,-0.09508741,-0.7322139,n
0.0,0.0,0.0,0.29978374,-0.12739326,0.06591221,0.47769254,-0.3450837,0.08798089,0.6167618,-0.52033615,0.07154885,0.67634803,-0.72683394,0.055105764,0.083415054,-0.7949947,0.22445801,0.27323365,-0.87924564,0.19708705,0.462751,-0.8596287,0.13760509,0.5927353,-0.7952842,0.09658477,0.0029162671,-0.82727265,0.14711022,0.26632193,-0.9317283,0.09789615,0.4805087,-0.8768801,0.013881389,0.615967,-0.7481405,-0.03524029,-0.049115192,-0.8050307,0.058148842,0.24057566,-0.91438425,-0.004193486,0.45649588,-0.8252759,-0.065408655,0.5828006,-0.6933244,-0.090853624,-0.06768398,-0.73522973,-0.027222792,0.2084382,-0.82689714,-0.07326716,0.40435737,-0.7888827,-0.098729216,0.53982663,-0.71869284,-0.106624894,o
0.0,0.0,0.0,0.24448717,-0.13058203,0.045217033,0.4127802,-0.32833716,0.030980797,0.5722518,-0.4428011,-0.007315333,0.6927374,-0.55771714,-0.036812514,0.16583772,-0.79170376,0.05009859,0.48723218,-0.7313329,-0.033319358,0.6889736,-0.6324725,-0.10918858,0.8231791,-0.5368017,-0.15916705,0.10447815,-0.81587744,-0.020876843,0.5087487,-0.7707926,-0.1036632,0.70754343,-0.640194,-0.1555648,0.83739066,-0.51406235,-0.18578695,0.08937917,-0.7624172,-0.09719977,0.4926563,-0.72127676,-0.17848204,0.69825435,-0.5900021,-0.20533949,0.8276056,-0.4665326,-0.2129147,0.12115468,-0.6484866,-0.17152311,0.47228745,-0.5910004,-0.22565554,0.64515483,-0.49472395,-0.23410219,0.7691128,-0.41517526,-0.23238657,o
0.0,0.0,0.0,0.31123778,-0.13906983,0.0632753,0.50325674,-0.33328003,0.071532734,0.6750675,-0.4773123,0.047725957,0.7730004,-0.63361174,0.031727076,0.14053935,-0.8071599,0.14534424,0.42695877,-0.79908025,0.08636826,0.61803156,-0.7211532,0.0142181525,0.7356928,-0.6367549,-0.034515448,0.062492464,-0.8257435,0.07107365,0.4275486,-0.823121,0.0019234801,0.6251707,-0.7077126,-0.06797261,0.7457158,-0.5743449,-0.11028827,0.035718687,-0.7720217,-0.011017608,0.4114614,-0.7677827,-0.08129581,0.6053019,-0.6385137,-0.120835684,0.71271175,-0.49726886,-0.13432078,0.056971096,-0.6658911,-0.090521514,0.36567593,-0.65024763,-0.13267103,0.5238129,-0.5626671,-0.14484636,0.6288843,-0.4701228,-0.14553972,o
0.0,0.0,0.0,0.32569683,-0.17689201,0.06298117,0.51118386,-0.38909927,0.07693581,0.66025317,-0.53713864,0.054262187,0.707684,-0.70560336,0.036156878,0.11449828,-0.8867612,0.18565038,0.3484797,-0.9188295,0.13466486,0.51963156,-0.8501461,0.05816699,0.62637895,-0.7588991,0.0049251774,0.01857895,-0.8930428,0.10720395,0.31224412,-0.93191653,0.032306712,0.49673104,-0.84755963,-0.05411904,0.6094407,-0.7112483,-0.104266375,-0.030844415,-0.83287716,0.018271198,0.27691004,-0.86865485,-0.057214923,0.4739315,-0.7700441,-0.109291784,0.5889571,-0.639216,-0.12805723,-0.036451057,-0.7141806,-0.06884288,0.2502494,-0.7437355,-0.116958715,0.431493,-0.70437,-0.1365617,0.56044096,-0.647033,-0.14222686,o
0.0,0.0,0.0,0.23673077,-0.19152929,0.16377279,0.33164626,-0.41190588,0.17564537,0.4435261,-0.56790936,0.119720764,0.4630566,-0.76563954,0.06306465,-0.08679221,-0.6081408,0.16654891,0.011103911,-0.9126072,0.08683548,0.23987056,-0.90865827,0.04248023,0.3939134,-0.7997835,0.031266883,-0.16292486,-0.5975645,0.0008435124,-0.0328136,-0.9746973,-0.12837765,0.26224554,-0.9477106,-0.18185717,0.4373473,-0.79928243,-0.18136531,-0.19963993,-0.56759876,-0.1678902,-0.07026024,-0.9507056,-0.28059468,0.22938582,-0.9210311,-0.2711888,0.39616984,-0.7914768,-0.22858308,-0.1940335,-0.5119948,-0.32787535,-0.028716534,-0.80734473,-0.40718576,0.20213799,-0.82852596,-0.39467472,0.35273623,-0.7554752,-0.3606817,o
0.0,0.0,0.0,0.1495319,-0.09902451,-0.019074226,0.27838123,-0.27788973,-0.07656907,0.431511,-0.40574092,-0.14610465,0.5849818,-0.5026712,-0.20518133,0.16395289,-0.7725022,-0.044949412,0.5188363,-0.704378,-0.14280316,0.72165585,-0.5712404,-0.20949036,0.8447199,-0.44196466,-0.24648848,0.15089375,-0.79540527,-0.09162903,0.5560348,-0.6956302,-0.1811034,0.76172197,-0.54078436,-0.21859112,0.89126635,-0.38883328,-0.23335171,0.1697891,-0.7376573,-0.14630024,0.5763408,-0.6361479,-0.23313473,0.77448165,-0.47847408,-0.24267991,0.88818705,-0.3273736,-0.23262604,0.22496961,-0.61849344,-0.20531383,0.55030906,-0.52668583,-0.26681572,0.7020444,-0.40959603,-0.26885626,0.79374343,-0.30245003,-0.25280446,o
0.0,0.0,0.0,0.21499941,-0.13038412,0.11818414,0.3289727,-0.36872143,0.12829587,0.4563171,-0.5408269,0.07982838,0.45125645,-0.7284947,0.034485478,-0.07843879,-0.62655383,0.190164,0.032163907,-0.91748923,0.11343995,0.25452423,-0.9056225,0.055596042,0.39846665,-0.77797693,0.03746649,-0.16295409,-0.63416094,0.057147812,-0.021308511,-0.99442124,-0.045677755,0.26238948,-0.9595345,-0.10220191,0.42409748,-0.80481637,-0.10765686,-0.2099155,-0.6222492,-0.085494846,-0.058802646,-0.9806157,-0.18318869,0.23686215,-0.9306861,-0.18665715,0.39438152,-0.78879416,-0.15605538,-0.19811279,-0.571947,-0.2236984,-0.015201441,-0.8582143,-0.3001868,0.22164942,-0.847256,-0.293316,0.36951697,-0.7536164,-0.26376918,o
0.0,0.0,0.0,0.21701738,-0.15108636,0.073239334,0.38825524,-0.34429678,0.0589155,0.57750684,-0.44543165,0.015179874,0.74496394,-0.5061627,-0.02282377,0.20124063,-0.7911323,0.039067276,0.5586397,-0.72253084,-0.033707414,0.74654776,-0.5969693,-0.091046646,0.8667845,-0.48212674,-0.12742975,0.15756987,-0.79487324,-0.046293676,0.57954365,-0.69417155,-0.11661122,0.7703576,-0.5438924,-0.14779025,0.89631736,-0.40345836,-0.16227806,0.14834103,-0.72043335,-0.13172518,0.5686366,-0.61817235,-0.1952252,0.7609432,-0.4735754,-0.19911858,0.875942,-0.33796304,-0.19063509,0.17851464,-0.5926167,-0.21428771,0.5173929,-0.5056573,-0.25166044,0.66972655,-0.3972466,-0.24347104,0.76366657,-0.29883203,-0.22673717,o
0.0,0.0,0.0,0.19792843,-0.11492967,0.06386693,0.3136125,-0.35835016,0.050636593,0.44565836,-0.53789,-0.001667589,0.43205145,-0.71000355,-0.048313316,-0.14437714,-0.618096,0.08166177,0.01703477,-0.92576677,-0.012152652,0.24134067,-0.8974406,-0.07309273,0.37302005,-0.7681122,-0.08807115,-0.23374759,-0.616454,-0.008835873,-0.037825465,-0.9826115,-0.10783149,0.24879484,-0.9467488,-0.15748739,0.4079752,-0.8024645,-0.16320224,-0.27003837,-0.591374,-0.1064788,-0.08214463,-0.9777019,-0.19326472,0.21129219,-0.9324162,-0.19306056,0.3625867,-0.79356724,-0.16468218,-0.24110919,-0.5325529,-0.20150521,-0.047831573,-0.85067207,-0.26413092,0.17572607,-0.84206593,-0.24958014,0.30000132,-0.7443263,-0.21783541,o
